actual_gesture,predicted_gesture,confidence
THREE,THREE,90.66666666666666
THREE,THREE,90.0
THREE,THREE,88.66666666666667
THREE,THREE,88.66666666666667
THREE,THREE,90.0
THREE,THREE,90.0
THREE,THREE,90.66666666666666
THREE,THREE,91.33333333333333
THREE,THREE,90.66666666666666
THREE,THREE,89.33333333333333
THREE,THREE,88.66666666666667
THREE,THREE,84.66666666666667
THREE,THREE,89.33333333333333
THREE,THREE,87.33333333333333
THREE,THREE,83.33333333333334
THREE,THREE,78.0
THREE,THREE,80.66666666666666
THREE,THREE,78.66666666666666
THREE,THREE,82.66666666666667
THREE,THREE,79.33333333333333
THREE,THREE,84.0
THREE,THREE,86.0
THREE,THREE,92.0
THREE,THREE,87.33333333333333
THREE,THREE,91.33333333333333
THREE,THREE,89.33333333333333
THREE,THREE,92.66666666666666
THREE,THREE,92.0
THREE,THREE,93.33333333333333
THREE,THREE,96.66666666666667
THREE,THREE,95.33333333333334
THREE,THREE,97.33333333333334
THREE,THREE,95.33333333333334
THREE,THREE,94.66666666666667
THREE,THREE,96.66666666666667
THREE,THREE,94.0
THREE,THREE,94.0
THREE,THREE,96.0
THREE,THREE,95.33333333333334
THREE,THREE,94.0
THREE,THREE,96.66666666666667
THREE,THREE,94.66666666666667
THREE,THREE,94.66666666666667
THREE,THREE,93.33333333333333
THREE,THREE,91.33333333333333
THREE,THREE,86.66666666666667
THREE,THREE,87.33333333333333
THREE,THREE,90.66666666666666
THREE,THREE,88.0
THREE,THREE,77.33333333333333
THREE,THREE,86.66666666666667
THREE,THREE,80.66666666666666
THREE,THREE,79.33333333333333
THREE,THREE,83.33333333333334
THREE,THREE,88.66666666666667
THREE,THREE,92.0
THREE,THREE,90.0
THREE,THREE,88.66666666666667
THREE,THREE,90.66666666666666
THREE,THREE,88.66666666666667
THREE,THREE,88.0
THREE,THREE,90.66666666666666
THREE,THREE,90.66666666666666
THREE,THREE,84.66666666666667
THREE,THREE,89.33333333333333
THREE,THREE,88.66666666666667
ROCK,ROCK,90.66666666666666
ROCK,ROCK,90.0
ROCK,ROCK,89.33333333333333
ROCK,ROCK,91.33333333333333
ROCK,ROCK,90.66666666666666
ROCK,ROCK,91.33333333333333
ROCK,ROCK,89.33333333333333
ROCK,ROCK,92.0
ROCK,ROCK,92.0
ROCK,ROCK,92.0
ROCK,ROCK,91.33333333333333
ROCK,ROCK,91.33333333333333
ROCK,ROCK,87.33333333333333
ROCK,ROCK,88.66666666666667
ROCK,ROCK,88.66666666666667
ROCK,ROCK,90.0
ROCK,ROCK,88.66666666666667
ROCK,ROCK,88.66666666666667
ROCK,ROCK,90.0
ROCK,ROCK,91.33333333333333
ROCK,ROCK,91.33333333333333
ROCK,ROCK,90.0
ROCK,ROCK,91.33333333333333
ROCK,ROCK,88.66666666666667
ROCK,ROCK,91.33333333333333
ROCK,ROCK,90.0
ROCK,ROCK,90.0
ROCK,ROCK,92.0
ROCK,ROCK,90.0
ROCK,ROCK,90.66666666666666
ROCK,ROCK,88.66666666666667
ROCK,ROCK,90.66666666666666
ROCK,ROCK,90.0
ROCK,ROCK,90.66666666666666
ROCK,ROCK,90.0
ROCK,ROCK,91.33333333333333
ROCK,ROCK,89.33333333333333
ROCK,ROCK,90.66666666666666
ROCK,ROCK,90.66666666666666
ROCK,ROCK,91.33333333333333
ROCK,ROCK,90.66666666666666
ROCK,ROCK,89.33333333333333
ROCK,ROCK,88.0
ROCK,ROCK,89.33333333333333
ROCK,ROCK,88.66666666666667
ROCK,ROCK,88.66666666666667
ROCK,ROCK,90.66666666666666
ROCK,ROCK,89.33333333333333
ROCK,ROCK,88.66666666666667
ROCK,ROCK,90.0
ROCK,ROCK,91.33333333333333
ROCK,ROCK,90.66666666666666
ROCK,ROCK,86.0
ROCK,ROCK,87.33333333333333
ROCK,ROCK,90.66666666666666
ROCK,ROCK,86.66666666666667
ROCK,ROCK,84.66666666666667
ROCK,ROCK,90.0
ROCK,ROCK,90.0
ROCK,ROCK,86.0
ROCK,ROCK,84.0
ROCK,ROCK,84.66666666666667
ROCK,ROCK,80.66666666666666
ROCK,ROCK,84.0
ROCK,ROCK,78.66666666666666
ROCK,ROCK,76.66666666666667
ROCK,ROCK,76.66666666666667
ROCK,ROCK,78.66666666666666
ROCK,ROCK,75.33333333333333
ROCK,ROCK,76.66666666666667
ROCK,ROCK,76.66666666666667
ROCK,ROCK,78.66666666666666
ROCK,ROCK,76.66666666666667
ROCK,ROCK,75.33333333333333
ROCK,ROCK,76.0
ROCK,ROCK,76.0
ROCK,ROCK,79.33333333333333
ROCK,ROCK,82.0
ROCK,ROCK,80.0
ROCK,ROCK,80.0
ROCK,ROCK,78.66666666666666
ROCK,ROCK,80.0
ROCK,ROCK,78.0
ROCK,ROCK,80.66666666666666
ROCK,ROCK,82.0
ROCK,ROCK,82.0
ROCK,ROCK,80.0
ROCK,ROCK,82.66666666666667
ROCK,ROCK,78.66666666666666
ROCK,ROCK,80.0
ROCK,ROCK,80.0
ROCK,ROCK,76.66666666666667
ROCK,ROCK,76.66666666666667
ROCK,ROCK,77.33333333333333
ROCK,ROCK,78.0
ROCK,ROCK,78.0
ROCK,ROCK,77.33333333333333
ROCK,ROCK,75.33333333333333
ROCK,ROCK,75.33333333333333
ROCK,ROCK,78.0
ROCK,ROCK,84.66666666666667
ROCK,ROCK,78.66666666666666
ROCK,ROCK,82.66666666666667
ROCK,ROCK,78.0
ROCK,ROCK,88.0
ROCK,ROCK,91.33333333333333
ROCK,ROCK,84.0
ROCK,ROCK,74.0
ROCK,ROCK,73.33333333333333
ROCK,ROCK,71.33333333333334
ROCK,ROCK,67.33333333333333
ROCK,ROCK,63.33333333333333
ROCK,ROCK,58.666666666666664
ROCK,ROCK,60.0
ROCK,ROCK,51.33333333333333
ROCK,ROCK,54.666666666666664
ROCK,ROCK,55.333333333333336
ROCK,ROCK,60.0
ROCK,ROCK,60.66666666666667
ROCK,ROCK,64.0
ROCK,ROCK,66.0
ROCK,ROCK,70.66666666666667
ROCK,ROCK,74.66666666666667
ROCK,ROCK,78.66666666666666
ROCK,ROCK,85.33333333333334
ROCK,ROCK,84.0
ROCK,ROCK,80.66666666666666
ROCK,ROCK,86.66666666666667
ROCK,ROCK,86.66666666666667
ROCK,ROCK,86.0
ROCK,ROCK,83.33333333333334
ROCK,ROCK,86.0
ROCK,ROCK,71.33333333333334
ROCK,ROCK,72.66666666666667
ROCK,ROCK,70.0
ROCK,ROCK,72.0
ROCK,ROCK,74.0
ROCK,ROCK,72.66666666666667
ROCK,ROCK,72.0
ROCK,ROCK,71.33333333333334
ROCK,ROCK,68.66666666666667
ROCK,ROCK,76.0
ROCK,ROCK,74.0
ROCK,ROCK,76.0
ROCK,ROCK,73.33333333333333
ROCK,ROCK,67.33333333333333
ROCK,ROCK,68.66666666666667
ROCK,ROCK,71.33333333333334
ROCK,ROCK,70.0
ROCK,ROCK,66.66666666666666
ROCK,ROCK,72.0
ROCK,ROCK,70.66666666666667
ROCK,ROCK,88.66666666666667
ROCK,ROCK,85.33333333333334
ROCK,ROCK,87.33333333333333
ROCK,ROCK,88.0
ROCK,ROCK,84.66666666666667
ROCK,ROCK,86.0
ROCK,ROCK,87.33333333333333
ROCK,ROCK,86.66666666666667
ROCK,ROCK,75.33333333333333
ROCK,ROCK,71.33333333333334
ROCK,ROCK,70.0
ROCK,ROCK,83.33333333333334
ROCK,ROCK,81.33333333333333
ROCK,ROCK,87.33333333333333
ROCK,ROCK,72.66666666666667
ROCK,ROCK,72.0
ROCK,ROCK,66.66666666666666
ROCK,ROCK,76.0
ROCK,ROCK,76.66666666666667
ROCK,ROCK,76.66666666666667
ROCK,ROCK,72.0
ROCK,ROCK,72.66666666666667
ROCK,ROCK,66.66666666666666
ROCK,ROCK,71.33333333333334
ROCK,ROCK,65.33333333333333
ROCK,ROCK,89.33333333333333
ROCK,ROCK,79.33333333333333
ROCK,ROCK,83.33333333333334
ROCK,ROCK,82.66666666666667
ROCK,ROCK,76.0
ROCK,ROCK,68.66666666666667
ROCK,ROCK,71.33333333333334
ROCK,ROCK,69.33333333333334
ROCK,ROCK,72.0
ROCK,ROCK,72.66666666666667
ROCK,ROCK,68.66666666666667
ROCK,ROCK,66.66666666666666
ROCK,ROCK,69.33333333333334
ROCK,ROCK,70.66666666666667
ROCK,ROCK,77.33333333333333
ROCK,ROCK,65.33333333333333
ROCK,ROCK,64.66666666666666
ROCK,ROCK,64.0
ROCK,ROCK,66.66666666666666
ROCK,ROCK,73.33333333333333
ROCK,ROCK,66.0
ROCK,ROCK,61.33333333333333
ROCK,ROCK,72.66666666666667
ROCK,ROCK,92.66666666666666
ROCK,ROCK,93.33333333333333
ROCK,ROCK,90.66666666666666
ROCK,ROCK,91.33333333333333
ROCK,ROCK,91.33333333333333
ROCK,ROCK,90.66666666666666
ROCK,ROCK,92.0
ROCK,ROCK,92.66666666666666
ROCK,ROCK,94.0
ROCK,ROCK,96.66666666666667
ROCK,ROCK,94.0
ROCK,ROCK,95.33333333333334
ROCK,ROCK,90.0
ROCK,ROCK,84.0
ROCK,ROCK,84.66666666666667
ROCK,ROCK,82.66666666666667
ROCK,ROCK,77.33333333333333
ROCK,ROCK,73.33333333333333
ROCK,ROCK,86.66666666666667
ROCK,ROCK,82.66666666666667
ROCK,ROCK,89.33333333333333
ROCK,ROCK,90.66666666666666
ROCK,ROCK,86.0
ROCK,ROCK,89.33333333333333
ROCK,ROCK,90.66666666666666
ROCK,ROCK,80.0
ROCK,ROCK,73.33333333333333
ROCK,ROCK,78.66666666666666
ROCK,ROCK,82.0
ROCK,ROCK,92.66666666666666
ROCK,ROCK,92.0
ROCK,ROCK,93.33333333333333
ROCK,ROCK,88.66666666666667
ROCK,ROCK,91.33333333333333
ROCK,ROCK,90.0
ROCK,ROCK,77.33333333333333
ROCK,ROCK,92.66666666666666
ROCK,ROCK,86.66666666666667
ROCK,ROCK,91.33333333333333
ROCK,ROCK,90.0
ROCK,ROCK,85.33333333333334
ROCK,ROCK,86.0
ROCK,ROCK,83.33333333333334
ROCK,ROCK,79.33333333333333
ROCK,ROCK,71.33333333333334
ROCK,ROCK,71.33333333333334
ROCK,ROCK,78.66666666666666
ROCK,ROCK,75.33333333333333
ROCK,ROCK,76.66666666666667
ROCK,ROCK,81.33333333333333
ROCK,ROCK,74.0
ROCK,ROCK,79.33333333333333
ROCK,ROCK,72.0
ROCK,ROCK,78.0
ROCK,ROCK,76.0
ROCK,ROCK,70.0
ROCK,ROCK,74.0
ROCK,ROCK,57.333333333333336
ROCK,ROCK,65.33333333333333
ROCK,ROCK,63.33333333333333
ROCK,ROCK,62.66666666666667
ROCK,ROCK,64.0
ROCK,ROCK,64.66666666666666
ROCK,ROCK,63.33333333333333
ROCK,ROCK,61.33333333333333
ROCK,ROCK,74.66666666666667
ROCK,ROCK,73.33333333333333
ROCK,ROCK,66.66666666666666
ROCK,ROCK,64.0
ROCK,ROCK,48.66666666666667
ROCK,ROCK,44.666666666666664
ROCK,ROCK,41.333333333333336
ROCK,ROCK,41.333333333333336
ROCK,ROCK,51.33333333333333
ROCK,ROCK,71.33333333333334
ROCK,ROCK,66.0
ROCK,ROCK,68.0
ROCK,ROCK,64.0
ROCK,ROCK,77.33333333333333
ROCK,ROCK,69.33333333333334
ROCK,ROCK,72.0
ROCK,ROCK,75.33333333333333
ROCK,ROCK,73.33333333333333
ROCK,ROCK,74.0
ROCK,ROCK,74.66666666666667
ROCK,ROCK,80.0
ROCK,ROCK,78.0
ROCK,ROCK,79.33333333333333
ROCK,ROCK,65.33333333333333
ROCK,ROCK,76.0
ROCK,ROCK,77.33333333333333
ROCK,ROCK,78.66666666666666
ROCK,ROCK,73.33333333333333
ROCK,ROCK,62.66666666666667
ROCK,ROCK,68.0
ROCK,ROCK,66.0
ROCK,ROCK,66.0
ROCK,ROCK,67.33333333333333
ROCK,ROCK,64.0
ROCK,ROCK,68.66666666666667
ROCK,ROCK,78.0
ROCK,ROCK,76.66666666666667
ROCK,ROCK,80.0
ROCK,ROCK,76.66666666666667
ROCK,ROCK,80.66666666666666
ROCK,ROCK,80.66666666666666
ROCK,ROCK,72.0
ROCK,ROCK,79.33333333333333
ROCK,ROCK,54.0
ROCK,ROCK,53.333333333333336
ROCK,ROCK,52.666666666666664
ROCK,ROCK,50.66666666666667
ROCK,ROCK,52.0
ROCK,ROCK,52.0
ROCK,ROCK,52.0
ROCK,ROCK,50.66666666666667
ROCK,ROCK,50.66666666666667
ROCK,ROCK,57.99999999999999
ROCK,ROCK,66.66666666666666
ROCK,ROCK,70.0
ROCK,ROCK,67.33333333333333
ROCK,ROCK,68.66666666666667
ROCK,ROCK,76.66666666666667
ROCK,ROCK,75.33333333333333
ROCK,ROCK,76.66666666666667
ROCK,ROCK,85.33333333333334
ROCK,ROCK,76.66666666666667
ROCK,ROCK,74.0
ROCK,ROCK,74.66666666666667
ROCK,ROCK,70.66666666666667
ROCK,ROCK,66.66666666666666
ROCK,ROCK,55.333333333333336
ROCK,ROCK,50.66666666666667
ROCK,ROCK,51.33333333333333
ROCK,ROCK,52.666666666666664
ROCK,ROCK,53.333333333333336
ROCK,ROCK,46.0
ROCK,ROCK,46.0
ROCK,ROCK,42.66666666666667
ROCK,ROCK,43.333333333333336
ROCK,ROCK,40.666666666666664
ROCK,ROCK,39.33333333333333
ROCK,ROCK,42.0
ROCK,ROCK,33.33333333333333
ROCK,ROCK,28.000000000000004
ROCK,ROCK,26.666666666666668
ROCK,ROCK,26.0
ROCK,ROCK,29.333333333333332
ROCK,ROCK,31.333333333333336
ROCK,ROCK,32.666666666666664
ROCK,ROCK,26.666666666666668
ROCK,OPEN PALM,28.000000000000004
ROCK,ROCK,28.666666666666668
ROCK,ROCK,30.0
ROCK,ROCK,23.333333333333332
ROCK,PINKY,24.666666666666668
ROCK,PINKY,29.333333333333332
ROCK,ROCK,36.0
ROCK,ROCK,38.0
ROCK,ROCK,38.0
ROCK,ROCK,42.66666666666667
ROCK,ROCK,46.0
ROCK,ROCK,48.0
ROCK,ROCK,33.33333333333333
ROCK,ROCK,28.000000000000004
ROCK,ROCK,24.0
ROCK,OPEN PALM,24.666666666666668
ROCK,OPEN PALM,24.666666666666668
ROCK,OPEN PALM,30.0
ROCK,ROCK,31.333333333333336
ROCK,ROCK,35.333333333333336
ROCK,ROCK,40.666666666666664
ROCK,ROCK,44.0
ROCK,ROCK,44.666666666666664
ROCK,ROCK,46.666666666666664
ROCK,ROCK,44.666666666666664
ROCK,ROCK,45.33333333333333
ROCK,ROCK,45.33333333333333
ROCK,ROCK,48.66666666666667
ROCK,ROCK,51.33333333333333
ROCK,ROCK,50.66666666666667
ROCK,ROCK,48.66666666666667
ROCK,ROCK,51.33333333333333
ROCK,ROCK,46.666666666666664
ROCK,ROCK,44.666666666666664
ROCK,ROCK,46.666666666666664
ROCK,ROCK,46.0
ROCK,ROCK,45.33333333333333
ROCK,ROCK,48.0
ROCK,ROCK,47.333333333333336
ROCK,ROCK,44.666666666666664
ROCK,ROCK,40.0
ROCK,ROCK,40.0
ROCK,ROCK,42.0
ROCK,ROCK,43.333333333333336
ROCK,ROCK,42.66666666666667
ROCK,ROCK,45.33333333333333
ROCK,ROCK,43.333333333333336
ROCK,ROCK,42.66666666666667
ROCK,ROCK,48.0
ROCK,ROCK,86.0
ROCK,ROCK,89.33333333333333
ROCK,ROCK,87.33333333333333
ROCK,ROCK,86.66666666666667
ROCK,ROCK,86.0
ROCK,ROCK,89.33333333333333
ROCK,ROCK,86.66666666666667
ROCK,ROCK,84.66666666666667
ROCK,ROCK,86.0
ROCK,ROCK,84.0
ROCK,ROCK,88.0
ROCK,ROCK,88.0
ROCK,ROCK,87.33333333333333
ROCK,ROCK,88.66666666666667
ROCK,ROCK,86.0
ROCK,ROCK,86.0
ROCK,ROCK,80.66666666666666
ROCK,ROCK,82.0
ROCK,ROCK,84.0
ROCK,ROCK,82.0
ROCK,ROCK,82.0
ROCK,ROCK,78.0
ROCK,ROCK,81.33333333333333
ROCK,ROCK,81.33333333333333
ROCK,ROCK,72.66666666666667
ROCK,ROCK,72.0
ROCK,ROCK,63.33333333333333
ROCK,ROCK,67.33333333333333
ROCK,ROCK,60.0
ROCK,ROCK,57.99999999999999
ROCK,ROCK,53.333333333333336
ROCK,ROCK,60.0
ROCK,ROCK,54.0
ROCK,ROCK,46.666666666666664
ROCK,ROCK,49.333333333333336
ROCK,ROCK,51.33333333333333
ROCK,ROCK,46.0
ROCK,ROCK,43.333333333333336
ROCK,ROCK,48.0
ROCK,ROCK,41.333333333333336
ROCK,ROCK,48.66666666666667
ROCK,ROCK,46.0
ROCK,ROCK,42.66666666666667
ROCK,ROCK,43.333333333333336
ROCK,ROCK,48.0
ROCK,ROCK,46.666666666666664
ROCK,ROCK,41.333333333333336
ROCK,ROCK,38.666666666666664
ROCK,ROCK,42.0
ROCK,ROCK,42.0
ROCK,ROCK,42.0
ROCK,ROCK,42.0
ROCK,ROCK,35.333333333333336
ROCK,ROCK,36.666666666666664
ROCK,ROCK,38.666666666666664
ROCK,ROCK,38.0
ROCK,ROCK,47.333333333333336
ROCK,ROCK,37.333333333333336
ROCK,ROCK,41.333333333333336
ROCK,ROCK,42.66666666666667
ROCK,ROCK,39.33333333333333
ROCK,ROCK,47.333333333333336
ROCK,ROCK,46.0
ROCK,ROCK,39.33333333333333
ROCK,ROCK,39.33333333333333
ROCK,ROCK,42.66666666666667
ROCK,ROCK,38.0
ROCK,ROCK,50.0
ROCK,ROCK,48.66666666666667
ROCK,ROCK,49.333333333333336
ROCK,ROCK,51.33333333333333
ROCK,ROCK,53.333333333333336
ROCK,ROCK,53.333333333333336
ROCK,ROCK,60.0
ROCK,ROCK,59.333333333333336
ROCK,ROCK,62.66666666666667
ROCK,ROCK,57.99999999999999
ROCK,ROCK,64.0
ROCK,ROCK,60.0
ROCK,ROCK,64.0
ROCK,ROCK,63.33333333333333
ROCK,ROCK,59.333333333333336
ROCK,ROCK,60.66666666666667
ROCK,ROCK,62.0
ROCK,ROCK,62.0
ROCK,ROCK,64.66666666666666
ROCK,ROCK,70.66666666666667
ROCK,ROCK,62.66666666666667
ROCK,ROCK,67.33333333333333
ROCK,ROCK,69.33333333333334
ROCK,ROCK,56.666666666666664
ROCK,ROCK,73.33333333333333
ROCK,ROCK,74.66666666666667
ROCK,ROCK,81.33333333333333
ROCK,ROCK,88.66666666666667
ROCK,ROCK,86.66666666666667
ROCK,ROCK,90.66666666666666
ROCK,ROCK,90.0
ROCK,ROCK,89.33333333333333
ROCK,ROCK,90.66666666666666
ROCK,ROCK,86.66666666666667
ROCK,ROCK,84.0
ROCK,ROCK,84.66666666666667
ROCK,ROCK,90.66666666666666
ROCK,ROCK,94.66666666666667
ROCK,ROCK,94.0
ROCK,ROCK,84.66666666666667
ROCK,ROCK,88.66666666666667
ROCK,ROCK,78.66666666666666
ROCK,ROCK,74.66666666666667
ROCK,ROCK,71.33333333333334
ROCK,ROCK,68.66666666666667
ROCK,ROCK,70.0
ROCK,ROCK,72.66666666666667
ROCK,ROCK,74.66666666666667
ROCK,ROCK,77.33333333333333
ROCK,ROCK,85.33333333333334
ROCK,ROCK,86.66666666666667
ROCK,ROCK,92.0
ROCK,ROCK,86.66666666666667
ROCK,ROCK,84.66666666666667
ROCK,ROCK,84.0
ROCK,ROCK,82.66666666666667
ROCK,ROCK,80.66666666666666
ROCK,ROCK,78.0
ROCK,ROCK,78.66666666666666
ROCK,ROCK,78.0
ROCK,ROCK,78.66666666666666
ROCK,ROCK,82.66666666666667
ROCK,ROCK,84.0
ROCK,ROCK,83.33333333333334
ROCK,ROCK,86.0
ROCK,ROCK,80.66666666666666
ROCK,ROCK,84.0
ROCK,ROCK,87.33333333333333
ROCK,ROCK,76.66666666666667
ROCK,ROCK,71.33333333333334
ROCK,ROCK,81.33333333333333
ROCK,ROCK,76.66666666666667
ROCK,ROCK,82.0
ROCK,ROCK,72.66666666666667
ROCK,ROCK,66.0
ROCK,ROCK,71.33333333333334
ROCK,ROCK,61.33333333333333
ROCK,ROCK,64.66666666666666
ROCK,ROCK,84.0
ROCK,ROCK,86.66666666666667
ROCK,ROCK,80.66666666666666
ROCK,ROCK,85.33333333333334
ROCK,ROCK,81.33333333333333
ROCK,ROCK,57.333333333333336
ROCK,ROCK,57.333333333333336
ROCK,ROCK,56.00000000000001
ROCK,ROCK,54.666666666666664
ROCK,ROCK,54.0
ROCK,ROCK,52.0
ROCK,ROCK,56.00000000000001
ROCK,ROCK,59.333333333333336
ROCK,ROCK,56.666666666666664
ROCK,ROCK,64.0
ROCK,ROCK,78.66666666666666
ROCK,ROCK,85.33333333333334
ROCK,ROCK,82.0
ROCK,ROCK,86.0
ROCK,ROCK,86.0
ROCK,ROCK,68.66666666666667
ROCK,ROCK,50.66666666666667
ROCK,ROCK,52.666666666666664
ROCK,ROCK,52.0
ROCK,ROCK,54.666666666666664
ROCK,ROCK,43.333333333333336
ROCK,ROCK,52.0
ROCK,ROCK,54.666666666666664
ROCK,ROCK,62.66666666666667
ROCK,ROCK,68.0
ROCK,ROCK,61.33333333333333
ROCK,ROCK,74.66666666666667
ROCK,ROCK,80.0
ROCK,ROCK,73.33333333333333
ROCK,ROCK,65.33333333333333
ROCK,ROCK,67.33333333333333
ROCK,ROCK,59.333333333333336
ROCK,ROCK,57.99999999999999
ROCK,ROCK,54.666666666666664
ROCK,ROCK,55.333333333333336
ROCK,ROCK,57.333333333333336
ROCK,ROCK,58.666666666666664
ROCK,ROCK,73.33333333333333
ROCK,ROCK,68.66666666666667
ROCK,ROCK,80.0
ROCK,ROCK,81.33333333333333
ROCK,ROCK,74.66666666666667
ROCK,ROCK,76.0
ROCK,ROCK,82.0
ROCK,ROCK,77.33333333333333
ROCK,ROCK,77.33333333333333
ROCK,ROCK,68.0
ROCK,ROCK,72.0
ROCK,ROCK,82.66666666666667
ROCK,ROCK,86.66666666666667
ROCK,ROCK,89.33333333333333
ROCK,ROCK,80.0
ROCK,ROCK,79.33333333333333
ROCK,ROCK,81.33333333333333
ROCK,ROCK,57.99999999999999
ROCK,ROCK,64.0
ROCK,ROCK,60.0
ROCK,ROCK,63.33333333333333
ROCK,ROCK,61.33333333333333
ROCK,ROCK,67.33333333333333
ROCK,ROCK,68.0
ROCK,ROCK,64.66666666666666
ROCK,ROCK,65.33333333333333
ROCK,ROCK,62.0
ROCK,ROCK,68.66666666666667
ROCK,ROCK,68.66666666666667
ROCK,ROCK,62.66666666666667
ROCK,ROCK,70.66666666666667
ROCK,ROCK,72.66666666666667
ROCK,ROCK,67.33333333333333
ROCK,ROCK,80.66666666666666
ROCK,ROCK,78.0
ROCK,ROCK,70.66666666666667
ROCK,ROCK,62.66666666666667
ROCK,ROCK,61.33333333333333
ROCK,ROCK,60.0
ROCK,ROCK,55.333333333333336
ROCK,ROCK,53.333333333333336
ROCK,ROCK,54.666666666666664
ROCK,ROCK,54.0
ROCK,ROCK,51.33333333333333
ROCK,ROCK,52.0
ROCK,ROCK,48.0
ROCK,ROCK,48.66666666666667
ROCK,ROCK,50.0
ROCK,ROCK,50.66666666666667
ROCK,ROCK,50.0
ROCK,ROCK,47.333333333333336
ROCK,ROCK,62.0
ROCK,ROCK,64.0
ROCK,ROCK,66.66666666666666
ROCK,ROCK,64.66666666666666
ROCK,ROCK,65.33333333333333
ROCK,ROCK,66.66666666666666
ROCK,ROCK,68.0
ROCK,ROCK,69.33333333333334
ROCK,ROCK,70.66666666666667
ROCK,ROCK,71.33333333333334
ROCK,ROCK,74.0
ROCK,ROCK,64.0
ROCK,ROCK,71.33333333333334
ROCK,ROCK,73.33333333333333
ROCK,ROCK,89.33333333333333
ROCK,ROCK,84.66666666666667
ROCK,ROCK,82.66666666666667
ROCK,ROCK,86.0
ROCK,ROCK,86.0
ROCK,ROCK,86.0
ROCK,ROCK,86.0
ROCK,ROCK,72.66666666666667
ROCK,ROCK,75.33333333333333
ROCK,ROCK,76.0
ROCK,ROCK,72.66666666666667
ROCK,ROCK,74.0
ROCK,ROCK,81.33333333333333
ROCK,ROCK,74.0
ROCK,ROCK,73.33333333333333
ROCK,ROCK,69.33333333333334
ROCK,ROCK,77.33333333333333
ROCK,ROCK,69.33333333333334
ROCK,ROCK,65.33333333333333
ROCK,ROCK,80.66666666666666
ROCK,ROCK,68.66666666666667
ROCK,ROCK,82.0
ROCK,ROCK,74.66666666666667
ROCK,ROCK,77.33333333333333
ROCK,ROCK,80.66666666666666
ROCK,ROCK,68.66666666666667
ROCK,ROCK,70.66666666666667
ROCK,ROCK,73.33333333333333
ROCK,ROCK,76.0
ROCK,ROCK,81.33333333333333
ROCK,ROCK,82.0
ROCK,ROCK,85.33333333333334
ROCK,ROCK,90.66666666666666
ROCK,ROCK,88.0
ROCK,ROCK,80.0
ROCK,ROCK,80.66666666666666
ROCK,ROCK,79.33333333333333
ROCK,ROCK,74.0
ROCK,ROCK,80.0
ROCK,ROCK,76.0
ROCK,ROCK,76.66666666666667
ROCK,ROCK,70.66666666666667
ROCK,ROCK,68.0
ROCK,ROCK,72.66666666666667
ROCK,ROCK,74.66666666666667
ROCK,ROCK,62.0
ROCK,ROCK,80.0
ROCK,ROCK,84.66666666666667
ROCK,ROCK,77.33333333333333
ROCK,ROCK,77.33333333333333
ROCK,ROCK,76.66666666666667
ROCK,ROCK,77.33333333333333
ROCK,ROCK,80.66666666666666
ROCK,ROCK,78.66666666666666
ROCK,ROCK,83.33333333333334
ROCK,ROCK,80.0
ROCK,ROCK,78.0
ROCK,ROCK,90.66666666666666
ROCK,ROCK,92.0
ROCK,ROCK,90.0
ROCK,ROCK,88.66666666666667
ROCK,ROCK,85.33333333333334
ROCK,ROCK,82.0
ROCK,ROCK,84.66666666666667
ROCK,ROCK,81.33333333333333
ROCK,ROCK,82.0
ROCK,ROCK,82.0
ROCK,ROCK,78.66666666666666
ROCK,ROCK,75.33333333333333
ROCK,ROCK,70.66666666666667
ROCK,ROCK,80.0
ROCK,ROCK,81.33333333333333
ROCK,ROCK,84.0
ROCK,ROCK,80.66666666666666
ROCK,ROCK,84.0
ROCK,ROCK,83.33333333333334
ROCK,ROCK,77.33333333333333
ROCK,ROCK,76.66666666666667
ROCK,ROCK,78.66666666666666
ROCK,ROCK,70.66666666666667
ROCK,ROCK,83.33333333333334
ROCK,ROCK,79.33333333333333
ROCK,ROCK,71.33333333333334
ROCK,ROCK,78.0
ROCK,ROCK,78.66666666666666
ROCK,ROCK,78.0
ROCK,ROCK,78.66666666666666
ROCK,ROCK,76.66666666666667
ROCK,ROCK,83.33333333333334
ROCK,ROCK,74.66666666666667
ROCK,ROCK,72.66666666666667
ROCK,ROCK,74.66666666666667
ROCK,ROCK,82.0
ROCK,ROCK,82.66666666666667
ROCK,ROCK,78.66666666666666
ROCK,ROCK,62.0
ROCK,ROCK,68.0
ROCK,ROCK,64.0
ROCK,ROCK,59.333333333333336
ROCK,ROCK,52.0
ROCK,ROCK,51.33333333333333
ROCK,ROCK,54.0
ROCK,ROCK,49.333333333333336
ROCK,ROCK,68.0
ROCK,ROCK,80.0
ROCK,ROCK,78.66666666666666
ROCK,ROCK,88.66666666666667
ROCK,ROCK,89.33333333333333
ROCK,ROCK,88.66666666666667
ROCK,ROCK,73.33333333333333
ROCK,ROCK,79.33333333333333
ROCK,ROCK,76.0
ROCK,ROCK,80.66666666666666
ROCK,ROCK,78.66666666666666
ROCK,ROCK,86.0
ROCK,ROCK,79.33333333333333
ROCK,ROCK,74.66666666666667
ROCK,ROCK,80.0
ROCK,ROCK,78.0
ROCK,ROCK,90.0
ROCK,ROCK,92.0
ROCK,ROCK,95.33333333333334
ROCK,ROCK,92.66666666666666
ROCK,ROCK,92.0
